"","text","created_at","lang"
"1535","Irony: Hate Crimes Surge Against Asian Americans While They Are On The Front Lines Fighting COVID-19 via @forbes https://t.co/jWN5KsjBSN #racismisavirus #stopAAPIhate #washthehate","2020-04-17T19:19:04.000Z","en"
"1536","""I was born in the U.S., and America is the only home I've ever known. I don't feel safe here anymore."" - Bettina Chin Cho 💙 #WashTheHate

#hateisavirus #racismisavirus #iamnotavirus #becool2asians https://t.co/UJo7VMDCwn","2020-04-17T19:05:04.000Z","en"
"1537","We need to get out of the mindset of viewing only limited professional choices as “elite.”  We are needed in the classrooms. Non-Asian students need to see us as mentors that deserve respect and Asian students need us as role models. #IamNotAVirus #Covid_19 #washthehate https://t.co/K3srwfhCKw","2020-04-17T18:45:49.000Z","en"
"1538","Currently tuned in!

#ActToChange
#Washthehate
#Hateisavirus
#EndRacism
#EndAAPIRacism
#Chinesearenotavirus https://t.co/gundVGZITk","2020-04-17T17:08:19.000Z","en"
"1539","Dr. Benjamin Chan (@BenjaminChanMD) , Associate Dean of Admissions and Idaho Affairs and Director of RUUTE is participating in the #WashTheHate campaign. Will you help us wash the hate? https://t.co/ODmRtTWZQx","2020-04-17T16:30:13.000Z","en"
"1540","After Trump started calling #Covid19 ""the Chinese virus"" calls to mental health hotline from Asian Americans jumped sharply, according to @PublicIntegrity @NBCNews report. #WashTheHate #AAPI #CovidUnequal https://t.co/nRvkbtdx5g","2020-04-17T16:29:31.000Z","en"
"1541","BRILLIANT! Thank you @jalynvandyke for this fabulous video! #WashTheHate #UtahWashTheHate #SLCCWashTheHate @SaltLakeCC @SLCC_WBB @BruinAthletics @SLCCHuftalin https://t.co/aY7ZbaG26g","2020-04-17T13:41:00.000Z","en"
"1542","OK @BruinAthletics--I see you. 
#WashTheHate
#UtahWashTheHate
#SLCCWashTheHate https://t.co/eITFgr6eD1","2020-04-17T13:39:05.000Z","en"
"1543","Applauding @dramatistsguild for standing w/#AAPI community vs #Discrimination during #COVID19. @CToyJ @RenHanami @APAMCommittee @DionLimTV @KyungLahCNN @abc7kristensze @PagetKagy @aaldef @NCrystean @Harvardwood #washthehate #apa @sagaftra @hyepin @jennyyangtv @Mandarin_Voice https://t.co/YzpGHmAytm","2020-04-17T08:08:33.000Z","en"
"1544","Our host @larissalam washed her hands before holding this sign but more importantly she’s hoping more people #washthehate Let’s keep things classy &amp; safe during #COVID19 #washyourhands #stayhome #stayhealthy… https://t.co/ynIEP2kLYW","2020-04-17T05:35:44.000Z","en"
"1545","Join us in the #WashTheHate campaign to emphasize the importance of personal hygiene to prevent the spread of COVID-19 and to stop the hatred towards people of Asian heritage or descent. 

To support, post a 20 second video washing your hands! 
#UtahWashTheHate #SLCCWashTheHate https://t.co/FN8vU97UXq","2020-04-17T03:19:22.000Z","en"
"1546","Spotted in my neighborhood. We I’ve our community. #WashTheHate https://t.co/P9DQjxGHDa","2020-04-17T01:47:28.000Z","en"
"1547","It’s sad we have to educate people &amp; our country’s leader that there’s difference btween China &amp; Chinatown in U.S. FTR, Little Italy is not same as Italy &amp; Germantown is not same as Germany. #stopaapihate #washthehate #wearenotallthesame https://t.co/h5GXiqKDgL","2020-04-17T01:08:56.000Z","en"
"1548","How has your life as an Asian/Asian American been affected by COVID-19?

📹 Post a video with #WashTheHate or DM us your thoughts for us to share anonymously.

We’re in this together. You have a community behind you. #hateisavirus #racismisavirus #iamnotavirus #becool2asians","2020-04-17T00:00:26.000Z","en"
"1549","Thank you Timoteo for sharing your thoughts with #WashTheHate. 💙 https://t.co/a70r9zUFVQ","2020-04-17T00:00:25.000Z","en"
"1550","Thank you VP @JoeBiden for supporting the #AAPI community. Tell https://t.co/ae5nBYhPLr your elected officials to cosponsor the resolution condemning all forms of anti-Asian sentiment. #COVID19 #FightingHateFromHome #WashTheHate #RacismIsAVirus #AAPI2020 #alpolitics #Hanu #Hanu4U https://t.co/ddDkIrIxhW","2020-04-16T23:30:07.000Z","en"
"1551","NBC's @VickyNguyenTV : 'It's All of Our Responsibilities' to Combat Coronavirus Racism #WashTheHate #RacismIsAVirus #IAmNotCovid19 https://t.co/7UoXst9GIZ","2020-04-16T22:36:56.000Z","en"
"1552","Racists assault us and assail us with their words, along with their apathy. But they will eat our food. Consume our culture. Watch our anime. Wear our clothes. Use our technology. And play our video games. #washthehate #COVID19","2020-04-16T21:36:16.000Z","en"
"1553","With reports of xenophobia against Asian Americans and Pacific Islanders on the rise, community advocates like SF Peace Collective, @A3PCON, @CAAsanfrancisco and @SFSU launch ways to #WashtheHate and build a movement against the bigotry.

#WorkWorthDoing
https://t.co/76qfntssKg","2020-04-16T21:30:05.000Z","en"
"1554","@SpeakerPelosi  visited Chinatown in San Francisco, CA. FYI: San Francisco, CA is not in China.  #FacePalm #washthehate #StayHome https://t.co/NSNefySfXU","2020-04-16T20:11:18.000Z","en"
"1555","""It's like history is repeating itself, so wash your hands for twenty seconds and wash the hate!"" -Yurina Kutsukake 💙 #WashTheHate https://t.co/mXD0v4WCWf","2020-04-16T19:23:15.000Z","en"
"1556","""Lil won"" has a message for the world, #WashTheHate #ChangeTheWorld @larissalam @onlywon @CLEAsianFest https://t.co/zGfA8SE8SS","2020-04-16T19:02:15.000Z","en"
"1557",".@larissalam and her ""lil won"" have a message for the world: #WashTheHate 

https://t.co/fpUL4UfE9E","2020-04-16T18:01:13.000Z","en"
"1558","@xahidcreator @ibusolih @HPA_MV Thi adhi unverified news tha! But varah authentic news sources state that u owe the GoM and the People of Maldives ""Money""😑. Why don't you pay that before spreading your nuisance #washthehate #FakeNewsEpidemic","2020-04-16T17:59:32.000Z","en"
"1559","#WashYourHands and #WashTheHate. I invite @glennjo67, @RepKarenKwan, @urbannavajo, @itsr4y and @elizabethhvalle in condemning anti-Asian and Asian American discrimination and washing the hate. #UtahWashTheHate #SLCCWashTheHate https://t.co/h0eeWhfSsf","2020-04-16T17:47:33.000Z","en"
"1560","@Dfhlvn @demonreeper @nashrahassan @axanner Your statement is mere word that doesn't even relate with reality. Multiple measures were taken and is being taken. Delivery las veyma fithuna ufedhumake hadi kameh. Mi noonas ehn gaumutha ves eba huri, dhathi thakaa eku ulhene. #washthehate #StayAtHomeSaveLives","2020-04-16T17:42:57.000Z","en"
"1561","Our Assistant Director, @areynarivarola, invites you to #WashTheHate. He states, “The rise of #COVID19 has also given rise to anti-Asian discrimination in our communities... we do not condone that behavior.” #UtahWashTheHate #SLCCWashTheHate @SaltLakeCC https://t.co/WIj4b13zwB","2020-04-16T17:41:27.000Z","en"
"1562","@Shoimon Disgraceful....😑 In time when we see ordinary people doing extraordinary acts of bravery some people just cannot leave there racism and superiority complex aside #washthehate #StayAtHomeSaveLives","2020-04-16T17:37:58.000Z","en"
"1563","Thank you Ella Butler, Director of Career Services, for joining the #WashTheHate awareness campaign. #UtahWashTheHate #SLCCWashTheHate https://t.co/uCrxUCy6NY","2020-04-16T17:03:51.000Z","en"
"1564","Thank you @nancywyuen for reminding everyone the facts ⬇️ and for joining #WashTheHate campaign two highly important topics. #immigrantsmakeamericagreat https://t.co/le36wPkdzD","2020-04-16T15:45:59.000Z","en"
"1565","@SLCCHuftalin Thank you for helping us #WashTheHate💙","2020-04-16T15:42:55.000Z","en"
"1566","@marinafang Thanks! #WashTheHate","2020-04-16T15:36:21.000Z","en"
"1567","Help me raise awareness by joining the #WashTheHate as we emphasize the import of everyone doing their part with good hygiene to prevent the spread of #COVID-19 and to stop hatred onto Asian and Asian American communities. @SLCC_Diversity #UtahWashTheHate #SLCCWashTheHate https://t.co/MlIVmgB2Sf","2020-04-16T15:08:38.000Z","en"
"1568","Thank you for covering and amplifying this @NBCAsianAmerica - Drowning out bigotry is exactly what we aim to do✊🏽✊🏽✊🏽#RacismIsAVirus #Hateisavirus #becool2asians #iamnotavirus #tremendouspr #WashTheHate https://t.co/RGsEQRqAbz","2020-04-16T14:43:07.000Z","en"
"1569","After 9-11 &amp; SARS, the CDC and DOJ Swiftly Acted To Tackle Anti-Asian Hate Incidences. Now, Nothing... #Covid19 #HateIsAVirus #WashTheHate. https://t.co/PJXWIetDFn","2020-04-16T11:03:26.000Z","en"
"1570","I LOVE this! Another way that #communitycolleges are leading through this pandemic! #SLCCWashtheHate #comm_colleges #WashTheHate #higheredcovid19 https://t.co/HiCrfyeO4K","2020-04-16T03:05:18.000Z","en"
"1571","Pure college leadership 👏🏽👏🏽
#WashTheHate https://t.co/PApSvTu6Eq","2020-04-16T03:00:39.000Z","en"
"1572","Who’s scared of a little rain? 

There will always be something.  

Don’t let it interrupt you and pursue your vision. 😂☔️💦 

#365drivensociety
#arete
#rain
 #washthehate https://t.co/xbTKaf5Mll","2020-04-16T02:16:28.000Z","en"
"1573","TZI MA!  The HOTTEST ASIAN DAD ACTOR IN HOLLYWOOD. ❤️ #TZIMA #ASIANACTORS #Asian #AsianDads #GoToAsianDad #Tigertail #TheFarewell #Mulan  #MeditationPark #KungFu #WashTheHate  https://t.co/hFfmlZ3Yt5","2020-04-16T01:35:46.000Z","en"
"1574","I want to acknowledge my friends @ItsCeliaAu and @tzima8 as #AAmericanHeroes for being the face of #WashTheHate

A response to educate the public about proper handwashing and how non-discriminatory #coronavirus is https://t.co/0YxaOZ1eLV","2020-04-16T00:21:52.000Z","en"
"1575","Help us #WashTheHate!
1️⃣ Record yourself washing your hands and sharing how COVID-19 has affected your life.
2️⃣ Alternatively, DM us your story. We'll share it anonymously for you.
3️⃣ Make sure our community is heard by reporting your hate incident. Link in bio for details. https://t.co/cglEVtYu9V","2020-04-16T00:20:18.000Z","en"
"1576","Join our President @SLCCHuftalin, @SaltLakeCC and @SLCC_Diversity in the national awareness campaign #WashTheHate #UtahWashTheHate #SLCCWashTheHate https://t.co/Jun4dfT1O0","2020-04-15T23:57:56.000Z","en"
"1577","Always on the same wavelength as Drs @drmichifu and @DrSherryCWang ! #anxiety in the age of COVID19 is exacerbated by racism, harassment, xenophobia @AAPAonline #Washthehate https://t.co/iLdQ8nsiUa","2020-04-15T23:38:35.000Z","en"
"1578","On behalf of our caucus @apidems of @aldemocrats, thank you 🙏🏽 to all the Vietnamese Americans owned nail salons in Alabama, Tennessee, and other places for donating masks, gowns, and gloves to local hospitals. #AAPI2020 #WashTheHate #RacismIsAVirus #alpolitics #Hanu #Hanu4U https://t.co/IkxPIuFiB4","2020-04-15T23:38:14.000Z","en"
"1579","We are joining the nationwide #WashTheHate campaign, emphasizing the importance of personal hygiene to prevent the spread of #COVID19 &amp; to stop the hatred and bigotry perpetuated onto Asian and Asian American communities. Join me! #UtahWashTheHate #SLCCWashTheHate https://t.co/B1sC764Bbp","2020-04-15T23:38:01.000Z","en"
"1580","So heartened by my brothers and sisters @NatUrbanLeague's show of solidarity with the #AAPI community in this moment of extreme #AntiAsianRacism. 

We can't let our fear divide us. ✊🏽✊🏿✊🏻✊🏼

#COVID19 #IAmNotAVirus #WashTheHate #StopAAPIHate

https://t.co/qU62VaWbnY","2020-04-15T23:13:40.000Z","en"
"1582","Happy to join you in this campaign to help #washthehate: video coming soon! Thx @SaltLakeCC ODMA for kicking this  off https://t.co/Be9oDTYMq7","2020-04-15T19:40:59.000Z","en"
"1583","2. Videos should last at least 20 seconds long-the recommended time to wash your hands. 3. Post your story with the hashtags #WashTheHate and #UtahWashTheHate on social media. Will you help us wash the hate?","2020-04-15T19:13:16.000Z","en"
"1584","Dr. Benjamin Chan (@BenjaminChanMD), Associate Dean of Admissions and Idaho Affairs and Director of RUUTE is participating in the #WashTheHate campaign. https://t.co/WtXU1JrS1c","2020-04-15T19:13:15.000Z","en"
"1585","""While the whole world is fighting against COVID-19, the Asian community is fighting an additional battle — a battle against racism, xenophobia, and bigotry."" - Eunice Lee with @Harvard4A 💙 #WashTheHate https://t.co/BujKwXpUVo","2020-04-15T18:57:28.000Z","en"
"1586","As Racist Acts Against Asian Americans Persist, This Agency Aims to #WashTheHate https://t.co/3EzBcwLfON https://t.co/iLdiNqvPuK","2020-04-15T17:34:07.000Z","en"
"1587","Let's choose safety, not stigma!

Let's wash our hands and #WashTheHate.

#StopAAPIHate

https://t.co/dSVKgIHPmU","2020-04-15T17:25:07.000Z","en"
"1588","It's no secret that COVID-19-related racism has led to a rise in #AA hate crimes across the country. Mochi's Melody Ip reflected on what it means to be Chinese American right now and how @washthehate is leading the charge to fight back to #washthehate. https://t.co/LsLDRAEgyk","2020-04-15T15:35:26.000Z","en"
"1589","Hey, that's my boss! Join us by recording a 20-second long video of yourself (a) washing your hands, (b) sharing the importance of personal hygiene AND condemning Anti-Asian racism, and (c) challenging others to do the same. 
#WashTheHate
#UtahWashTheHate
#SLCCWashTheHate https://t.co/1kQQ8p5mcv","2020-04-15T14:30:02.000Z","en"
"1590","We invite @SLCCHuftalin, @DrChuckLepper, @katcoquemont, @darrenmut, and @seanpcrossland to join us in this awareness campaign and help #WashTheHate

#UtahWashTheHate
#SLCCWashTheHate https://t.co/WQJrJTgQS6","2020-04-15T14:22:52.000Z","en"
"1591","Our Director, Maria Martinez, kicks off our #WashTheHate campaign: “Unfortunately, with the spread of the #COVIDー19, there has also been a spared of xenophobia and racism against our Asian and Asian American communities.” 
#UtahWashTheHate #SLCCWashTheHate https://t.co/y1yZ1xfjom","2020-04-15T14:07:38.000Z","en"
"1592","Read our statement and more about the #WashTheHate awareness campaign on our website: https://t.co/vL7Abj5Vw8

#UtahWashTheHate #SLCCWashTheHate","2020-04-15T14:03:59.000Z","en"
"1593","We are joining the nationwide #WashTheHate awareness campaign to emphasize the importance of personal hygiene to prevent the spread of #COVIDー19 and to stop the hatred and bigotry perpetuated onto Asian and Asian American communities. #UtahWashTheHate #SLCCWashTheHate https://t.co/fXgTZCPGFC","2020-04-15T14:00:36.000Z","en"
"1594","Grateful to our #Allies @alvarezjulian &amp; Eric Deibolt for standing with us against the rise of racism &amp; violence directed at the #AsianAmerican community during this time.

#RacismIsAVirus #hateisavirus
#iamnotavirus #becool2asians #washthehate #asianamericans https://t.co/35jfJ8Kkax","2020-04-15T13:35:38.000Z","en"
"1595","This! https://t.co/dJPRKR8w5W #WashTheHate @JACSConsortium","2020-04-15T12:36:10.000Z","en"
"1596","@VickyNguyenTV #Washthehate remember theirs more good in the world then good. Thank u, Vicky for that great report.","2020-04-15T05:59:25.000Z","en"
"1597","How has your life as an Asian/Asian American been affected by the COVID-19 pandemic?

📹 Post a video with #WashTheHate or DM us your thoughts for us to share anonymously.

We’re in this together. You have a community behind you.","2020-04-14T23:41:53.000Z","en"
"1598","Thank you Katelyn for sharing your thoughts with #WashTheHate. 💙 https://t.co/NgCEyfRwo6","2020-04-14T23:41:36.000Z","en"
"1599","We are looking forward to when @CAAM Fest reopens and share how American we really are. #RacismIsAVirus If only people were educated on the significant contributions Asians have had in America for centuries. #WashTheHate #COVID19 https://t.co/ucLtbJzDEr","2020-04-14T21:34:07.000Z","en"
"1600","Listen to ""How to Make People Less Racist"" by @LDDpodcast https://t.co/8qa05ZbQw6 #noAAPIhate #racismisavirus #StopAAPIhate #washthehate","2020-04-14T20:52:22.000Z","en"
"1601","Painted over this racist graffiti in the neighborhood. #supportchinatown #chinatown #chinatownnyc #explorechinatown #noaapihate #hateisavirus #washthehate #grafitti #nohate https://t.co/wb9su0hkNs","2020-04-14T19:50:45.000Z","en"
"1602","@profbainbridge anti-Asian tweets are unsurprising. He previously described a fed ex worker as a “moron with an impenetrable accent,” and asked, “What third world shithole do they have him penned up in?”
#NoAAPIHate #washthehate #RacismIsAVirus @apilsa
https://t.co/GdTHPylcbM","2020-04-14T19:49:58.000Z","en"
"1603","⁦@UCLA_Law professor⁩ @ProfBainbridge wrote racist tweets about his Chinese students, blaming them for #coronavirus. This is disgusting and unacceptable.
⁦@jmnookin⁩ ⁦@reappropriate⁩ #NoAAPIHate #washthehate #RacismIsAVirus #iamnotcovid19 https://t.co/MAcZfrnzjS","2020-04-14T19:40:59.000Z","en"
"1604","""COVID-19 will not silence our voices. Together we can wash away the hate."" - @aaja_la 💙 #WashTheHate https://t.co/E78BPMC3fv","2020-04-14T18:59:12.000Z","en"
"1605","Join the campaign #MaskUpSpeakUp!
#NoAAPIHate #AAPI2020 #NotAVirus #AAPISolidarity #NoHate #StopHate #IamNotAVirus #WashTheHate 
#ReportHate at https://t.co/ybNVLcIiyX https://t.co/lE1ISjWq4d","2020-04-14T18:51:28.000Z","en"
"1606","Join the campaign #MaskUpSpeakUp!
#NoAAPIHate #AAPI2020 #NotAVirus #AAPISolidarity #NoHate #StopHate #IamNotAVirus #WashTheHate 
#ReportHate at https://t.co/ETEFGbpbZK https://t.co/zzKxtQseRE","2020-04-14T18:50:17.000Z","en"
"1607","If you have, or anyone you know has, been a victim/witness of hate crimes, file a police report. Share your story with OCA Hate Crime Reporting. #NotAVirus #AAPISolidarity #NoHate #StopHate #IAmNotAVirus #ReportHate at https://t.co/ETEFGbpbZK #WashTheHate #MaskUpSpeakUp https://t.co/FmkHrt224v","2020-04-14T18:47:19.000Z","en"
"1608","Join the campaign #MaskUpSpeakUp!
#NoAAPIHate #AAPI2020 #NotAVirus #AAPISolidarity #NoHate #StopHate #IamNotAVirus #WashTheHate 
#ReportHate at https://t.co/ybNVLcIiyX https://t.co/FFdGeOwS0a","2020-04-14T18:42:53.000Z","en"
"1609","Ready to say #NoAAPIHate? Join us in taking these 3 steps ⬇️
Together we can #StopHate. #NotAVirus #AAPISolidarity #NoHate #StopHate #IAmNotAVirus #ReportHate at https://t.co/ETEFGbpbZK #WashTheHate #MaskUpSpeakUp #coronavirus #AntiAsianRacism @NewAmericanLd @NALActionFund https://t.co/A9OSy62BKd","2020-04-14T18:39:54.000Z","en"
"1610","✅Stay at home
✅Wash your hands
✅Don’t use racist rhetoric

It takes all of us working together to stop the #coronavirus and the rising hate against #AsianAmericans. #MaskUpSpeakUp #NoAAPIHate #WashTheHate #StopHate #IAmNotAVirus #AAPI2020
#ReportHate at https://t.co/ybNVLcIiyX https://t.co/xRb4n8mKFh","2020-04-14T18:37:03.000Z","en"
"1612","The #coronavirus hurts all of our communities, but racism and hate is spreading rapidly against Asian American communities. We have the power to put an end to its spread and must step up to say #NoAAPIHate! #AAPISolidarity #ReportHate at https://t.co/ETEFGbpbZK #WashTheHate https://t.co/00BQbnFOX5","2020-04-14T18:24:19.000Z","en"
"1613","✅Stay at home
✅Wash your hands
✅Don’t use racist rhetoric
It takes all of us working together to stop the #coronavirus and the rising hate against Asian Americans. Make sure you’re doing your part to keep our community safe and say #NoAAPIHate. #WashTheHate #MaskUpSpeakUp https://t.co/jNs1M3qdQn","2020-04-14T18:21:19.000Z","en"
"1614","Take A Stand Against Hate!
#NoAAPIHate
#NotAVirus
#AAPISolidarity
#NoHate
#StopHate
#IAmNotAVirus
#WashTheHate
#MaskUpSpeakUp
#ReportHate at https://t.co/ybNVLcIiyX https://t.co/LoGJusVjDN","2020-04-14T18:07:37.000Z","en"
"1615","The #coronavirus can impact all people; regardless of race, gender, nationality or religion. But Asian Americans are facing rising hate in light of Trump and others’ racist rhetoric. It’s time for this to end—hate has no home here. #NoAAPIHate https://t.co/ETEFGbpbZK #WashTheHate https://t.co/IOnFtUb60b","2020-04-14T18:07:18.000Z","en"
"1616","Take A Stand Against Hate! 
#NoAAPIHate
#NotAVirus
#AAPISolidarity
#NoHate
#StopHate
#IAmNotAVirus
#WashTheHate
#MaskUpSpeakUp
#ReportHate at https://t.co/ybNVLcIiyX https://t.co/vhG0xz7Sp8","2020-04-14T18:06:05.000Z","en"
"1617","Racism and hate against Asian Americans is spreading just as quickly as the #coronavirus. We can’t let this continue. We’re joining @NewAmericanLd, @AAAJ_Atlanta and others to say #NoAAPIHate! #NotAVirus #AAPISolidarity #StopHate #ReportHate @ https://t.co/ETEFGbpbZK #WashTheHate https://t.co/qinP5ILA5x","2020-04-14T18:03:13.000Z","en"
"1619","Join us today for- Racialization of COVID-19: the impact and solutions from public health and mental health perspectives - this Tuesday, 4.14..20 - 12:30-1:45 pm. MST  RSVP at https://t.co/DjUeqslNaC for the passcode to enter the zoom meeting.  
#AtCUWeSeeYou #WashtheHate https://t.co/Tfe22flZaz","2020-04-14T16:51:20.000Z","en"
"1620","A friend doing a beautiful thing. Not gonna let the virus spread hate too! #WashTheHate  #chineseviralinstrument https://t.co/TVQsThoIB0","2020-04-14T16:13:59.000Z","en"
"1621","Go to @NPR now to listen to @cathyparkhong and @GeorgeTakei about coronavirus, racism against Asians and being ""othered"" https://t.co/DQkh3rCi1t #WashTheHate #wearenotavirus","2020-04-14T15:46:29.000Z","en"
"1622","This is why we did our film. To educate people that we are more American than people know. And to know that we all have more in common than differences will change how we treat each other. #covid19 #washthehate https://t.co/RM2vbubVqx","2020-04-14T05:42:47.000Z","en"
"1623","""Given the reports of increasing vitriol against Asians and Asian Americans, I feared that people would approach me with stigma or hatefulness because I tested positive."" Catherine Tsai (PhD candidate, GSAS) shares her brave #COVID19 journey: https://t.co/zVlbfZv9ZV #WashTheHate","2020-04-14T04:19:17.000Z","en"
"1624","Join #Taiwan in saying no to gender stereotypes! 🙌

#SayNoToGenderStereotypes #ArtsForAll #WashTheHate #什麼顏色的口罩都很好 #顏色沒有性別 https://t.co/dtNk0CNMUT https://t.co/9HYfVrLbLe","2020-04-14T02:48:06.000Z","en"
"1625","If there’s anything the Asian American community needs more than ever, it’s allies commnity needs more than ever, it’s allies. (5/5)
 #washthehate @goldhouseco @AndrewYang @CAPEUSA @NAACP @LULAC @ACLU","2020-04-14T01:51:31.000Z","en"
"1626","How has your life as an Asian/Asian American been affected by the COVID-19 pandemic?

📹 Post a video with #WashTheHate or DM us your thoughts for us to share anonymously.

We’re in this together. You have a community behind you.","2020-04-14T00:22:54.000Z","en"
"1627","Thank you Tess for sharing your thoughts with #WashTheHate. 💙 https://t.co/rXxvGI0rWY","2020-04-14T00:22:54.000Z","en"
"1628","Well said! #washthehate https://t.co/ELzGNp1MYj","2020-04-14T00:19:43.000Z","en"
"1629","This is why intersectionality matters! #WashTheHate #HateIsAVirus

https://t.co/JMYFwBwiNd","2020-04-13T23:10:38.000Z","en"
"1630",".@tzima8 fr = everybody's fav Asian American dad. Complete w/ telling us all to wash our hands! #WashTheHate https://t.co/jdlKzc3w9L","2020-04-13T22:46:57.000Z","en"
"1631","FALA Chicago is proud to stand with our sister bar orgs @cabachicago @KABAChicago &amp; @ChicagoSABA  in supporting @AABAChicago's advocacy efforts for the #AsianAmerican community.

#HateIsAVirus #WashTheHate #StandAgainstHatred","2020-04-13T22:04:28.000Z","en"
"1632","#UtahWashTheHate One U #WashTheHate https://t.co/8lAfs0Ow6O","2020-04-13T21:59:01.000Z","en"
"1633","With the rise of the coronavirus, there's been a rise of acts of discrimination &amp; violence against individuals of Asian decent. We're sharing the #WashTheHate campaign on our digital network to help end this behavior. Let's wash away the hate, together. https://t.co/oC10V9rRVP https://t.co/2EsUSMBKWx","2020-04-13T20:16:32.000Z","en"
"1634","""If you see something online or if you hear something in person, take the time to educate and correct that stereotype that exists."" - TV host @NinaDavuluri  💙 #WashTheHate https://t.co/w7RTFuQ2i4","2020-04-13T19:02:25.000Z","en"
"1635","CALL TO ACTION 👥: Please screenshot or tag me in any conversations you come across on social media that are using #AntiAsian rhetoric, especially if it's related to #COVID19.

You can hide identities if you'd like, or not. Thanks!

#IAmNotAVirus #WashTheHate","2020-04-13T18:12:28.000Z","en"
"1636",".@RepMoBrooks @sendougjones @SenShelby please cosponsor the resolution condemning all forms of anti-Asian sentiment as related to COVID-19. Now is the time for us to come together and speak out against this rise in hate. #FightingHateFromHome #WashTheHate #AAPI2020 #alpolitics https://t.co/WfwwDi7vMw","2020-04-13T17:36:40.000Z","en"
"1637","You can do to support the #UtahWashTheHate &amp; #WashTheHate campaign by recording a 20 second video of yourself washing your hands and sharing a personal story or a coping tip about coronavirus, and then encouraging your social media followers to do the same. Use the hashtags too! https://t.co/hRWAQE6ZZy","2020-04-13T16:30:17.000Z","en"
"1638","#IamNotAVirus is not only a #twitter campaign. This Parisan artist shares the #China-bashing she encounters.
#JeNeSuisPasUnVirus #fightracism #washthehate https://t.co/sFKjGhM7uD","2020-04-13T15:01:58.000Z","en"
"1639","Thank you @cathyparkhong  for your article. 
#WashTheHate 
@TLeungMD @APAMSA 
https://t.co/qXdCJyAOgy","2020-04-13T14:48:25.000Z","en"
"1641","Response to anti-Asian hysteria. https://t.co/VBd4uBn5nz  

#coronavirus #covid19 #iamnotavirus #stopaapihate #washthehate #becool2asians #racismisavirus #hateisavirus #SafetyNotStigma #coronavirusracism #factsnotfear #covidiots #NotYourModelMinority #aapi #humanlikeyou #asian","2020-04-13T11:10:37.000Z","en"
"1642","How has your life as an Asian/Asian American been affected by the COVID-19 pandemic?

📹 Post a video with #WashTheHate or DM us your thoughts for us to share anonymously.

We’re in this together. You have a community behind you.","2020-04-12T23:58:43.000Z","en"
"1643","Thank you Alicia for sharing your thoughts with #WashTheHate 💙 https://t.co/9TolMlZpZp","2020-04-12T23:58:42.000Z","en"
"1644","https://t.co/t6Yk2CZXIJ Start by not being racist #IamNotAVirus #RacismIsAVirus #Hateisavirus #washthehate #love #respect #voteblue","2020-04-12T21:43:30.000Z","en"
"1645","So on top of all the hate crimes &amp; racist acts there's this..""The everyday racialized experience is not so much being the target of hate more than the anticipation of it."" This piece by @cathyparkhong is so on point!#StopCoronaRacism #IamNotAVirus #washthehate #StopAAPIHate https://t.co/yc5Q7J9qy5","2020-04-12T20:49:34.000Z","en"
"1647","""We all have a part to play, and we have to play together."" - actor @jamesthetang (Brooklyn Nine-Nine) 💙 #WashTheHate https://t.co/IBZMDcj6sp","2020-04-12T19:00:00.000Z","en"
"1648","Hey @AndrewYang, are we American enough, yet? AAPI ""pitch-in, volunteer"" to prove their ""American-ness."" #coronavirus #COVID19 #WashTheHate #StopTheHate #AntiAsianRacism https://t.co/vUYS2Dwa2g https://t.co/ShlahKH5ZV","2020-04-12T18:39:04.000Z","en"
"1649","“Womxn” - Acoustic Remix on yangqin 扬琴 #ChineseViralInstrument • huge thanks to @lapsleyyyy for singing this! and helping me spread some fun &amp; curiosity around Chinese culture over xenophobia #WashTheHate 🙏🏼❤️ wider campaign 🔜 @ChineseViral https://t.co/o4hewDKShy","2020-04-12T16:00:12.000Z","en"
"1650","RT @NBCAsianAmerica: From #WashTheHate to #RacismIsAVirus to #IAmNotCOVID19, how Asian Americans are using social media to drown out bigotry. How to help https://t.co/ArXnt3RVLV","2020-04-12T15:55:10.000Z","en"
"1651","Let's wash our hands and #WashTheHate.

#ActToChange #RacismIsAVirus

https://t.co/gfWEcP1EmI","2020-04-12T15:00:43.000Z","en"
"1652","“Racism never disappears but adapts to new circumstances when old strains rise from the dark vaults of American history.” ⁦@cathyparkhong⁩ ⁦@nytimes⁩ #COVID19 #washthehate  https://t.co/L99LwNRNz2","2020-04-12T14:35:59.000Z","en"
"1653","Throw back when @UCBerkeley apologized after listing #xenophobia as a normal reaction, “We regret any misunderstanding it may have caused and have updated the language in our materials.” 

#IamNotAVirus #Washthehate #FightRacism https://t.co/nAW7cBpxVo","2020-04-12T11:06:38.000Z","en"
"1654","Do you know the anti-racism movement #IamNotAVirus came from #JeNeSuisPasUnVirus? It began from a French-Asian community before spreading all across the world.
#Fightracism #Washthehate

https://t.co/5ZylMLffsK","2020-04-12T10:59:32.000Z","en"
"1655","@nytimes
 https://t.co/8irBrADiiG As usual, you are totally tonedeaf. In this country, ANYONE of Asian descent is getting attacked. Non-Asians cannot differentiate between East Asians of different nationalities. #iamnotavirus #racismisavirus
 #washthehate","2020-04-12T05:17:08.000Z","en"
"1656","The tireless team @SelfEvidentShow rounded up these resources, and they want to hear from Asians in the US fighting racism. Get in touch https://t.co/kLonvXxcmY
#RacismIsAVirus #WashTheHate","2020-04-11T22:07:22.000Z","en"
